match_id;date;surface;level;round;best_of;player_id;opponent_id;player_rank;opponent_rank;player_elo_rating;opponent_elo_rating;player_age;opponent_age;player_height;opponent_height;outcome;p_matches;o_matches;p_sets;o_sets;p_games;o_games;p_tbs;o_tbs;p_ace;p_df;p_sv_pt;p_1st_in;p_1st_won;p_2nd_won;p_sv_gms;p_bp_sv;p_bp_fc;o_ace;o_df;o_sv_pt;o_1st_in;o_1st_won;o_2nd_won;o_sv_gms;o_bp_sv;o_bp_fc;minutes;p_upsets;o_upsets;p_avg_ace;p_avg_df;p_avg_sv_pt;p_avg_1st_in;p_avg_1st_won;p_avg_2nd_won;p_avg_sv_gms;p_avg_bp_sv;p_avg_bp_fc;o_avg_ace;o_avg_df;o_avg_sv_pt;o_avg_1st_in;o_avg_1st_won;o_avg_2nd_won;o_avg_sv_gms;o_avg_bp_sv;o_avg_bp_fc
166420;03/02/2018;H;D;RR;3;4251;33898;322;;1657;1500;34.34;21.37;183;;;1;0;2;0;12;2;0;0;;;;;;;;;;;;;;;;;;;;0;0;2.17;1.33;93.67;66.83;40.50;12.83;14.50;5.33;10.50;7.17;4.17;87.00;52.50;36.17;16.17;14.50;3.17;7.33
166421;03/02/2018;H;D;RR;3;46950;51791;1371;;1500;1500;18.72;17.21;;;;1;0;2;0;12;5;0;0;4;6;43;18;15;17;9;0;0;1;1;57;42;25;4;8;2;6;83;0;0;4.17;4.33;73.83;45.83;29.50;15.17;11.83;3.67;6.83;5.17;3.50;75.00;51.50;34.33;10.33;11.50;4.17;7.83
166422;03/02/2018;H;D;RR;3;5798;6136;1402;1570;1558;1568;26.54;24.86;;;;1;0;2;0;13;7;0;0;5;7;84;59;38;12;10;8;10;2;0;77;56;28;12;10;7;12;120;0;0;3.25;5.50;88.25;65.75;40.75;9.50;12.25;7.75;11.75;5.75;2.50;81.25;52.00;32.25;17.50;12.75;4.25;7.75
166423;03/02/2018;H;D;RR;3;46950;5798;1371;1402;1586;1622;18.72;26.54;;;;1;0;2;0;12;7;0;0;9;5;65;37;27;15;10;4;6;2;5;67;54;33;3;9;8;12;85;0;0;4.17;4.33;73.83;45.83;29.50;15.17;11.83;3.67;6.83;5.17;3.50;75.00;51.50;34.33;10.33;11.50;4.17;7.83
166424;03/02/2018;H;D;RR;3;45283;44870;;1535;1500;1500;18.61;20.7;;;;1;0;2;0;12;6;0;0;5;2;64;36;24;16;9;1;2;1;1;54;34;21;8;9;1;5;73;0;0;5.00;2.00;64.00;36.00;24.00;16.00;9.00;1.00;2.00;1.00;1.00;54.00;34.00;21.00;8.00;9.00;1.00;5.00
166425;03/02/2018;H;D;RR;3;5675;45443;560;;1625;1571;27.08;;;;;1;0;2;0;12;10;1;0;7;5;72;51;33;8;11;4;7;0;5;79;59;35;8;11;3;7;106;0;0;4.80;4.80;69.40;39.60;28.00;14.80;11.00;5.20;8.00;2.40;4.00;75.20;47.60;29.60;13.80;11.20;5.60;9.20
166426;03/02/2018;H;D;RR;3;6236;45098;951;1630;1500;1575;24.33;20.51;;;;1;0;2;0;12;7;0;0;2;2;53;32;27;12;10;0;1;0;1;55;34;22;10;9;4;7;72;0;0;2.67;3.50;89.00;52.50;32.00;18.50;13.17;6.83;11.67;2.67;3.17;82.67;54.33;34.00;16.00;13.00;6.83;10.33
166427;03/02/2018;H;D;RR;3;5675;45442;560;;1659;1554;27.08;;;;;1;0;2;0;13;5;0;0;3;1;50;32;25;11;9;4;5;0;1;59;42;22;6;9;2;7;73;0;0;4.80;4.80;69.40;39.60;28.00;14.80;11.00;5.20;8.00;2.40;4.00;75.20;47.60;29.60;13.80;11.20;5.60;9.20
166428;03/02/2018;H;D;RR;3;6236;45443;951;;1604;1522;24.33;;;;;1;0;2;0;13;7;0;0;5;2;54;27;20;17;10;1;3;0;2;64;50;24;9;10;4;9;74;0;0;2.67;3.50;89.00;52.50;32.00;18.50;13.17;6.83;11.67;2.67;3.17;82.67;54.33;34.00;16.00;13.00;6.83;10.33
166430;03/02/2018;H;D;RR;3;5644;44551;94;1764;1826;1500;27.3;23.13;193;;;1;0;2;0;12;5;0;0;10;1;43;28;27;10;9;0;0;3;1;47;26;16;9;8;2;5;57;0;0;10.32;2.89;77.56;44.16;33.16;17.24;12.37;3.57;5.79;4.61;3.04;77.49;48.48;35.64;15.96;12.40;3.25;5.04
166431;03/02/2018;H;D;RR;3;5644;11141;94;;1830;1612;27.3;24.8;193;;;1;0;2;0;12;2;0;0;8;1;38;26;22;6;7;0;0;1;3;49;29;12;8;7;5;10;51;0;0;10.32;2.89;77.56;44.16;33.16;17.24;12.37;3.57;5.79;4.61;3.04;77.49;48.48;35.64;15.96;12.40;3.25;5.04
167271;30/04/2018;C;B;R32;3;5333;4022;100;99;1670;1809;28.93;35.85;;183;;1;0;2;0;12;2;0;0;1;1;42;28;21;8;7;3;4;1;4;43;25;13;3;7;5;11;55;1;0;1.70;3.12;78.24;50.88;32.20;12.84;11.82;4.48;8.28;7.68;3.14;78.30;48.02;34.16;15.28;12.06;4.62;7.18
167244;30/04/2018;C;B;R32;3;6030;5058;93;123;1807;1738;25.7;30.33;;175;;1;0;2;0;12;4;0;0;2;2;51;28;23;13;8;5;5;2;1;60;47;25;5;8;9;13;67;0;0;2.25;2.50;75.50;47.00;31.00;14.89;11.91;4.27;7.36;6.02;2.48;74.82;46.23;32.16;14.52;12.00;3.52;6.32
167298;30/04/2018;C;B;R32;3;34554;5644;193;86;1732;1816;19.35;27.53;;193;;1;0;2;0;12;9;1;0;4;0;62;41;32;14;10;2;2;7;3;63;41;28;14;11;2;4;75;1;0;4.48;2.44;77.48;51.37;35.22;13.48;11.89;4.22;6.56;6.33;3.52;73.67;44.67;33.33;15.19;11.96;3.48;5.63
167299;30/04/2018;C;B;R32;3;4994;4887;54;422;1878;1674;30.69;31.11;190;190;;1;0;2;0;12;7;0;0;3;1;53;32;22;12;9;2;4;1;4;55;31;18;11;10;3;8;72;0;0;4.88;2.08;76.67;49.91;34.36;13.01;11.86;4.38;7.28;5.08;2.70;77.15;48.60;34.34;14.88;12.01;3.77;6.18
167245;30/04/2018;C;B;R32;3;6106;6379;206;263;1769;1689;25.26;23.12;;;;1;0;2;0;13;9;0;0;3;0;73;49;31;12;11;7;10;2;2;59;34;18;13;11;1;6;97;0;0;1.17;0.67;67.17;46.00;27.67;11.17;9.67;3.83;6.67;5.33;3.17;57.00;34.50;24.67;11.67;9.83;2.33;4.67
167300;30/04/2018;C;B;R32;3;4259;3333;34;82;1997;1895;34.54;39.17;178;208;;1;0;2;0;13;9;0;0;6;0;56;40;33;12;11;0;0;15;3;64;51;39;5;11;4;6;76;0;0;5.61;2.12;76.33;46.07;33.29;16.26;12.08;3.74;5.96;5.90;2.57;77.95;47.90;33.81;15.09;12.17;4.02;6.77
167273;30/04/2018;C;B;R32;3;4868;5918;87;75;1926;1820;31.21;26.18;188;185;;1;0;2;0;13;8;0;0;4;5;75;42;29;15;11;6;9;1;9;57;33;20;9;10;2;7;89;1;0;7.98;4.17;79.03;47.06;34.97;15.85;12.38;4.08;6.50;6.83;3.07;79.63;48.89;35.33;15.88;12.47;4.00;6.42
167246;30/04/2018;C;B;R32;3;11769;4914;65;45;1849;1947;22.55;30.96;;188;;1;0;2;1;15;16;1;0;3;0;95;71;53;14;15;4;6;8;4;104;67;50;19;16;4;6;136;1;0;8.08;2.86;88.35;56.00;40.35;17.35;13.65;4.51;6.89;5.08;3.54;85.86;52.57;38.62;18.27;13.57;3.81;5.95
167274;30/04/2018;C;B;R32;3;6107;26414;114;102;1772;1701;25.25;22.05;;;;1;0;2;0;13;8;0;0;4;2;70;46;33;15;11;3;4;5;2;67;39;27;11;10;5;8;95;1;0;3.21;3.13;83.76;53.22;34.42;14.93;12.79;5.18;9.00;7.54;2.67;82.01;49.87;36.04;16.04;12.93;4.39;7.12
167301;30/04/2018;C;B;R32;3;9719;4459;73;159;1787;1812;22.87;33.39;;196;RET;1;0;0;1;5;6;0;0;2;0;28;18;15;8;5;0;0;5;4;35;19;16;10;6;2;2;36;0;0;5.75;1.72;75.00;48.09;33.28;14.75;11.94;3.47;6.00;5.69;3.16;74.84;46.50;35.03;16.34;12.09;3.25;4.78
167247;30/04/2018;C;B;R32;3;26011;5801;64;51;1897;1848;20.27;26.77;;;;1;0;2;1;15;18;2;0;2;2;126;81;52;22;16;7;12;9;4;111;58;43;25;17;3;7;170;1;0;7.48;2.88;83.17;50.13;35.85;17.12;13.12;3.90;6.67;9.68;3.33;84.18;51.07;37.80;16.82;13.40;4.13;6.62
167275;30/04/2018;C;B;R32;3;4296;5420;121;98;1736;1774;34.24;28.47;178;;;1;0;2;0;12;8;0;0;1;1;54;38;30;8;10;0;1;0;3;76;53;34;10;10;2;5;95;1;0;3.44;3.17;79.35;48.26;32.11;15.15;12.21;4.55;8.21;5.39;2.93;79.13;49.61;35.00;15.83;12.46;4.05;6.33
167248;30/04/2018;C;B;R32;3;4619;6235;153;207;1853;1730;32.56;24.57;183;;;1;0;2;0;12;5;0;0;0;1;54;44;30;7;9;4;5;3;0;46;35;23;2;8;3;7;72;0;0;4.30;1.47;78.64;52.02;36.03;14.12;12.27;3.86;6.39;7.49;2.51;77.38;47.43;35.21;16.14;12.30;3.31;5.22
167302;30/04/2018;C;B;R32;3;5902;5539;61;60;1839;1867;26.22;27.95;;185;;1;0;2;0;13;9;0;0;5;2;77;38;29;20;11;3;5;2;0;69;38;23;14;11;4;8;96;1;0;5.48;3.57;87.14;48.93;34.68;19.52;13.57;5.16;8.32;3.91;2.75;89.18;52.89;36.32;17.82;13.59;5.02;8.43
167276;30/04/2018;C;B;R32;3;4677;6057;71;210;1880;1874;32.22;25.52;193;193;;1;0;2;1;16;11;0;0;13;3;69;46;34;13;13;0;2;9;2;106;68;37;20;14;10;15;109;0;0;7.84;2.49;77.02;46.74;33.87;14.32;12.03;4.13;6.93;4.24;2.76;78.09;47.34;32.88;15.59;12.09;4.17;7.00
167249;30/04/2018;C;B;R32;3;5630;5070;79;41;1898;1897;27.57;30.28;190;188;;1;0;2;0;12;6;0;0;2;2;56;37;22;11;9;4;7;0;3;58;32;17;9;9;3;9;85;1;0;3.79;3.19;77.71;46.70;32.79;16.12;12.07;4.10;6.78;4.68;3.00;78.10;47.79;34.08;15.20;12.15;3.86;6.46
167303;30/04/2018;C;B;R32;3;6051;4921;59;19;1821;2029;25.58;30.93;;178;;1;0;2;1;17;12;0;0;3;2;83;60;41;12;15;5;8;4;1;87;50;30;20;14;6;11;109;1;0;3.27;2.22;74.22;49.05;32.63;11.63;11.61;3.88;7.27;5.22;2.39;71.51;45.29;33.27;13.88;11.49;3.32;5.27
167277;30/04/2018;C;B;R32;3;3893;17199;76;251;1766;1500;36.37;22.69;183;;;1;0;2;0;12;5;0;0;1;7;54;23;19;14;9;1;3;1;0;40;22;11;5;8;2;7;66;0;0;3.92;2.66;77.43;45.26;31.12;15.76;11.93;4.14;7.30;5.27;2.59;76.94;46.56;33.30;15.74;12.05;3.93;6.37
167250;30/04/2018;C;B;R32;3;5303;6407;68;50;1883;1941;29.08;22.21;185;;;1;0;2;0;13;11;1;0;2;1;70;46;34;13;12;2;5;2;2;80;49;27;15;12;4;8;105;1;0;3.44;2.21;78.93;47.99;33.48;15.21;12.26;4.23;7.26;6.29;3.08;79.30;47.35;33.30;16.39;12.31;4.27;6.99
167304;30/04/2018;C;B;R32;3;5792;4789;90;40;1860;2082;26.8;31.66;;193;;1;0;2;1;15;11;0;0;6;1;72;41;33;17;13;2;4;4;7;85;54;39;10;13;6;10;96;1;0;6.51;1.87;83.62;49.77;35.69;17.95;12.79;5.21;7.77;7.51;3.85;80.26;48.77;35.72;16.64;12.92;3.82;6.33
167251;30/04/2018;C;B;R32;3;5148;4467;143;70;1726;1930;29.92;33.34;180;183;;1;0;2;1;16;15;1;0;1;2;117;98;56;9;16;7;13;1;3;132;97;55;14;15;15;21;164;1;0;2.31;2.54;73.31;54.46;33.00;8.23;11.23;4.62;8.54;2.62;2.77;76.38;50.23;32.69;11.62;11.46;4.69;8.15
167305;30/04/2018;C;B;R32;3;5364;4252;122;72;1916;1829;28.8;34.57;190;190;;1;0;2;1;15;13;0;0;1;3;82;51;32;17;14;5;10;5;3;95;46;29;22;14;9;15;121;1;0;4.75;3.69;81.51;47.33;32.66;16.86;12.32;4.96;8.06;6.21;2.86;78.21;48.30;34.41;14.66;12.39;4.28;7.20
167278;30/04/2018;C;B;R32;3;5466;11174;186;135;1704;1704;28.24;22.05;;;;1;0;2;1;16;11;0;0;0;2;82;56;38;17;14;5;7;3;4;104;66;41;17;13;9;13;125;1;0;2.40;4.47;97.93;57.67;37.00;19.80;14.40;6.93;11.47;4.93;4.07;94.53;53.93;37.27;20.33;14.27;4.80;8.40
167306;30/04/2018;C;B;R32;3;4893;5055;163;96;1729;1837;31.08;30.34;188;183;;1;0;2;1;15;15;1;0;10;2;108;69;50;14;15;7;10;4;2;138;88;56;25;15;17;20;162;1;0;6.86;2.94;81.89;48.01;34.63;15.97;12.64;4.54;7.60;5.11;2.85;81.57;50.58;36.53;16.17;12.56;4.42;6.67
167279;30/04/2018;C;B;R32;3;11485;4794;110;89;1706;1888;22.91;31.64;;188;;1;0;2;0;12;12;2;0;0;4;99;61;36;28;12;6;7;0;2;69;47;38;14;12;0;1;124;1;0;3.58;3.35;77.81;46.73;31.77;16.00;11.88;5.08;8.08;4.73;2.04;76.38;46.88;34.54;14.92;11.92;3.54;5.50
167252;30/04/2018;C;B;R32;3;45106;5658;111;108;1834;1762;19.2;27.43;;178;;1;0;2;0;12;4;0;0;0;3;62;38;28;13;8;9;9;0;4;54;31;18;11;8;8;12;86;1;0;3.77;2.82;77.41;48.14;32.23;15.05;11.82;4.27;7.41;5.64;3.82;76.86;46.09;33.41;15.27;12.09;4.00;6.50
167280;30/04/2018;C;B;R32;3;6196;4592;84;230;1852;1753;24.8;32.73;;185;;1;0;2;0;12;4;0;0;8;1;46;32;25;3;8;1;3;1;9;60;41;25;1;8;7;13;64;0;0;6.72;3.78;79.69;50.72;36.15;14.74;12.47;4.04;6.59;6.79;2.93;78.87;48.11;35.08;16.01;12.50;3.85;6.29
166449;03/02/2018;H;D;RR;3;5488;5456;630;1438;1649;1554;27.89;28.05;;;;1;0;2;0;12;5;0;0;7;1;49;25;21;16;9;1;1;1;6;56;32;20;12;8;3;7;66;0;0;5.63;6.88;101.75;54.00;37.63;23.13;14.38;7.88;11.50;4.88;4.75;97.63;59.75;38.25;19.50;14.63;8.00;12.25
166450;03/02/2018;H;D;RR;3;6161;5488;838;630;1743;1674;24.77;27.89;;;;1;0;2;1;16;9;0;0;5;2;81;48;29;19;13;9;12;8;12;90;32;25;19;12;8;14;118;1;0;2.36;2.36;81.50;53.64;36.29;13.57;13.29;4.29;7.79;2.50;4.43;84.21;51.86;32.29;13.50;13.07;6.07;11.64
166586;12/02/2018;H;A;R32;3;5763;5209;5;41;2189;1897;26.75;29.4;188;173;;1;0;2;0;12;10;1;0;9;4;75;45;34;15;11;0;1;1;0;79;44;29;20;11;3;5;106;0;0;7.18;3.30;79.19;49.20;36.84;15.50;12.65;3.63;5.77;5.50;2.90;80.05;49.49;34.94;15.58;12.43;4.37;7.02
166559;12/02/2018;H;B;R32;3;4022;5044;94;79;1769;1820;35.64;30.21;183;188;;1;0;2;1;15;13;0;0;6;1;80;49;36;17;14;2;4;10;2;81;55;38;15;14;4;7;104;1;0;4.00;2.60;79.70;48.41;33.66;16.11;12.32;4.25;7.03;5.32;2.89;79.45;47.22;33.00;15.74;12.29;4.42;7.54
166587;12/02/2018;H;A;R32;3;5922;44825;38;168;1832;1755;25.96;17.51;185;;;1;0;2;1;16;13;0;0;4;1;92;61;45;16;14;6;7;14;3;106;68;47;18;15;10;13;135;0;0;4.34;2.24;72.80;45.58;30.30;13.36;11.50;4.08;7.42;7.08;2.46;72.76;42.90;30.96;15.80;11.58;3.54;5.84
